month,agent,A_prev,A_curr,labor_net,transfer,consumption,W_resources,residual,viol_C_neg,viol_C_gt_W,viol_resid
79,68,10033.494324786589,33124.0278472567,24250.948892880937,0.0,0.0,34284.443217667525,1160.4153704108248,0.0,0.0,1.0
80,68,33124.0278472567,16953.368712823314,24631.36779910933,0.0,39557.86032992107,57755.39564636603,1244.1666036216411,0.0,0.0,1.0
81,68,16953.368712823314,13029.111473091383,24784.080208854433,0.0,27686.8618803192,41737.448921677744,1021.4755682671603,0.0,0.0,1.0
82,68,13029.111473091383,36894.924915292875,25007.72722002157,0.0,0.0,38036.83869311295,1141.9137778200748,0.0,0.0,1.0
83,68,36894.924915292875,18345.544407411522,25321.265370280493,0.0,42806.27028396023,62216.190285573364,1064.3755942016141,0.0,0.0,1.0
84,68,18345.544407411522,42952.906818638876,25737.179424451373,0.0,0.0,44082.723831862895,1129.8170132240193,0.0,0.0,1.0
85,68,42952.906818638876,68143.56183360037,26117.122449658684,0.0,0.0,69070.02926829756,926.4674346971879,0.0,0.0,1.0
86,68,68143.56183360037,74180.19862570624,0.0,0.0,0.0,68143.56183360037,-6036.63679210587,0.0,0.0,1.0
87,68,74180.19862570624,23860.56315704249,26693.336294144803,0.0,75558.4499973012,100873.53491985104,1454.5217655073502,0.0,0.0,1.0
88,68,23860.56315704249,14944.420769223165,26891.54175056794,0.0,34870.315128187394,50752.104907610425,937.3690101998654,0.0,0.0,1.0
89,68,14944.420769223165,40430.79629513153,27186.57361998986,0.0,0.0,42130.994389213025,1700.1980940814974,0.0,0.0,1.0
90,68,40430.79629513153,66368.03072597994,27431.175900868733,0.0,0.0,67861.97219600026,1493.9414700203197,0.0,0.0,1.0
91,68,66368.03072597994,92602.03196901591,27688.897480251882,0.0,0.0,94056.92820623182,1454.8962372159149,0.0,0.0,1.0
92,68,92602.03196901591,118975.65709840908,28115.58954120476,0.0,0.0,120717.62151022066,1741.964411811583,0.0,0.0,1.0
93,68,118975.65709840908,35036.0695907483,28156.616978748483,0.0,110947.5537040363,147132.27407715755,1148.650782372948,0.0,0.0,1.0
94,68,35036.0695907483,18595.893721953602,28252.516452929274,0.0,43390.418684558426,63288.58604367758,1302.2736371655483,0.0,0.0,1.0
95,68,18595.893721953602,10910.4506900411,28345.75507636764,0.0,34549.76051846349,46941.64879832124,1481.4375898166545,0.0,0.0,1.0
96,68,10910.4506900411,11745.21525081311,28709.5775808402,0.0,26871.158207288696,39620.0282708813,1003.6548127794977,0.0,0.0,1.0
97,68,11745.21525081311,12703.188852870426,28821.761782790512,0.0,26994.276312349666,40566.97703360362,869.5118683835317,0.0,0.0,1.0
98,68,12703.188852870426,40518.48954939572,28904.009338950767,0.0,0.0,41607.1981918212,1088.708642425474,0.0,0.0,1.0
99,68,40518.48954939572,16312.174436575522,28965.75575397754,0.0,51655.219049155836,69484.24530337326,1516.851817641902,0.0,0.0,1.0
100,68,16312.174436575522,13055.587763715266,28983.363626368682,0.0,30463.03811533563,45295.53806294421,1776.9121838933133,0.0,0.0,1.0
101,68,13055.587763715266,13114.610814517873,28928.716798974117,0.0,27868.547980850482,41984.30456268939,1001.1457673210316,0.0,0.0,1.0
102,68,13114.610814517873,11923.829684723703,28902.80754915388,0.0,27822.26926435532,42017.41836367175,2271.3194145927264,0.0,0.0,1.0
103,68,11923.829684723703,9229.844811805895,28800.37221532312,0.0,29227.841904051995,40724.20190004683,2266.5151841889383,0.0,0.0,1.0
104,68,9229.844811805895,3842.9621171045837,0.0,0.0,10937.66141022074,9229.844811805895,-5550.778715519429,0.0,1.0,1.0
105,68,3842.9621171045837,7297.27584775574,28326.373437645034,0.0,23108.040184559846,32169.335554749618,1764.0195224340314,0.0,0.0,1.0
106,68,7297.27584775574,11011.875101760488,28266.936159434485,0.0,23400.23459124104,35564.212007190225,1152.102314188698,0.0,0.0,1.0
107,68,11011.875101760488,7977.663789865688,28236.781317668,0.0,28284.44434588745,39248.65641942849,2986.548283675351,0.0,0.0,1.0
108,68,7977.663789865688,8570.038324778434,27729.01716071339,0.0,25323.942226601932,35706.68095057907,1812.7003991987076,0.0,0.0,1.0
109,68,8570.038324778434,6798.846949528288,27601.40250912103,0.0,27195.387798113163,36171.44083389947,2177.2060862580183,0.0,0.0,1.0
110,68,6798.846949528288,7914.177187364465,27274.170514015805,0.0,25061.561093320805,34073.01746354409,1097.2791828588233,0.0,0.0,1.0
111,68,7914.177187364465,10010.260768841865,27200.233931714338,0.0,23357.275127297697,35114.4111190788,1746.8752229392412,0.0,0.0,1.0
112,68,10010.260768841865,7023.136575489771,26962.80877647756,0.0,28092.546301959082,36973.06954531942,1857.3866678705672,0.0,0.0,1.0
113,68,7023.136575489771,7649.736972292412,26578.81810160394,0.0,24224.16707892597,33601.954677093716,1728.050625875334,0.0,0.0,1.0
114,68,7649.736972292412,6957.635224833153,26358.836886573117,0.0,24667.97943349937,34008.57385886553,2382.959200533005,0.0,0.0,1.0
115,68,6957.635224833153,7454.500706493152,26040.391326321256,0.0,23605.91890389498,32998.02655115441,1937.6069407662799,0.0,0.0,1.0
116,68,7454.500706493152,9563.669076300986,25833.50215315608,0.0,22315.227844702313,33288.002859649234,1409.1059386459347,0.0,0.0,1.0
117,68,9563.669076300986,2773.902392590726,0.0,0.0,11095.609570362905,9563.669076300986,-4305.842886652645,0.0,1.0,1.0
118,68,2773.902392590726,6312.907851323536,25564.56323076581,0.0,19990.87486252454,28338.465623356533,2034.6829095084577,0.0,0.0,1.0
119,68,6312.907851323536,6100.29802631733,25520.79526794594,0.0,24401.19210526933,31833.703119269478,1332.2129876828185,0.0,0.0,1.0
120,68,6100.29802631733,5923.583202448179,25329.47381852401,0.0,23694.33280979273,31429.77184484134,1811.8558326004313,0.0,0.0,1.0
121,68,5923.583202448179,7155.579867760054,25198.917430884598,0.0,22659.336247906846,31122.500633332776,1307.5845176658768,0.0,0.0,1.0
122,68,7155.579867760054,6772.118782320242,25167.05362294478,0.0,24010.239319135406,32322.633490704833,1540.2753892491855,0.0,0.0,1.0
123,68,6772.118782320242,7270.228273771703,25135.73351357442,0.0,23022.389533610396,31907.852295894663,1615.234488512564,0.0,0.0,1.0
124,68,7270.228273771703,2383.817053977713,0.0,0.0,9535.268215910855,7270.228273771703,-4648.856996116865,0.0,1.0,1.0
125,68,2383.817053977713,6190.638721542229,25090.010679845636,0.0,19603.689284883734,27473.82773382335,1679.4997273973859,0.0,0.0,1.0
126,68,6190.638721542229,5675.636638098811,25039.45762665056,0.0,22702.54655239526,31230.09634819279,2851.91315769872,0.0,0.0,1.0
127,68,5675.636638098811,2594.7886240865046,0.0,0.0,8216.830642940597,5675.636638098811,-5135.98262892829,0.0,1.0,1.0
128,68,2594.7886240865046,7923.221562390834,25107.76634731269,0.0,18487.516978911946,27702.554971399193,1291.8164300964127,0.0,0.0,1.0
129,68,7923.221562390834,7675.918366851249,25146.76832926943,0.0,24307.07482836229,33069.98989166027,1086.9966964467312,0.0,0.0,1.0
130,68,7675.918366851249,9451.559444239454,25289.316597969148,0.0,22053.638703225395,32965.234964820396,1460.036817355547,0.0,0.0,1.0
131,68,9451.559444239454,15183.698197908709,0.0,0.0,0.0,9451.559444239454,-5732.138753669255,0.0,0.0,1.0
132,68,15183.698197908709,4189.4368437090525,0.0,0.0,16757.747374836217,15183.698197908709,-5763.486020636561,0.0,1.0,1.0
133,68,4189.4368437090525,6742.755838919889,25784.59468755334,0.0,21352.060156579646,29974.031531262393,1879.215535762858,0.0,0.0,1.0
134,68,6742.755838919889,31017.82798579618,26066.9245535626,0.0,0.0,32809.68039248249,1791.8524066863138,0.0,0.0,1.0
135,68,31017.82798579618,16780.987860341396,26145.847642983437,0.0,39155.6383407966,57163.675628779616,1227.0494276416212,0.0,0.0,1.0
136,68,16780.987860341396,10049.984004652946,26382.643999769232,0.0,31824.949348067672,43163.63186011063,1288.6985073900141,0.0,0.0,1.0
137,68,10049.984004652946,10608.019565017508,26652.937610934445,0.0,24752.04565170752,36702.92161558739,1342.8563988623573,0.0,0.0,1.0
138,68,10608.019565017508,35561.1782181833,27083.408041353392,0.0,0.0,37691.4276063709,2130.2493881876,0.0,0.0,1.0
139,68,35561.1782181833,61161.32836574371,27297.61516528395,0.0,0.0,62858.793383467244,1697.4650177235308,0.0,0.0,1.0
140,68,61161.32836574371,27837.05949920904,27463.45024316959,0.0,59153.75143581922,88624.7786089133,1633.9676738850394,0.0,0.0,1.0
141,68,27837.05949920904,16145.874127712217,27615.929558745127,0.0,37673.706297995195,55452.98905795417,1633.4086322467556,0.0,0.0,1.0
142,68,16145.874127712217,7048.645852797894,0.0,0.0,14978.372437195529,16145.874127712217,-5881.144162281205,0.0,0.0,1.0
143,68,7048.645852797894,33152.356127250445,27822.575614267214,0.0,0.0,34871.22146706511,1718.8653398146635,0.0,0.0,1.0
144,68,33152.356127250445,59280.15147405466,27922.845506134763,0.0,0.0,61075.20163338521,1795.0501593305453,0.0,0.0,1.0
145,68,59280.15147405466,85661.26787289752,27931.38906301218,0.0,0.0,87211.54053706684,1550.2726641693298,0.0,0.0,1.0
146,68,85661.26787289752,33672.03385230308,27968.339058895264,0.0,78568.07898870723,113629.60693179278,1389.494090782464,0.0,0.0,1.0
147,68,33672.03385230308,19126.378280416357,28051.405475386615,0.0,40643.55384588476,61723.439327689695,1953.5072013885801,0.0,0.0,1.0
148,68,19126.378280416357,7637.521508662841,0.0,0.0,17820.883520213298,19126.378280416357,-6332.0267484597825,0.0,0.0,1.0
149,68,7637.521508662841,8273.869889283498,28053.27165455292,0.0,26200.587982731082,35690.793163215756,1216.335291201176,0.0,0.0,1.0
150,68,8273.869889283498,2773.0821040816936,0.0,0.0,11092.328416326778,8273.869889283498,-5591.5406311249735,0.0,1.0,1.0
151,68,2773.0821040816936,1894.757259564798,0.0,0.0,6717.775738457012,2773.0821040816936,-5839.450893940117,0.0,1.0,1.0
152,68,1894.757259564798,6608.384694968161,27988.715960597026,0.0,20926.551534065846,29883.473220161824,2348.5369911278176,0.0,0.0,1.0
153,68,6608.384694968161,5884.917070116273,27787.922061476413,0.0,26809.066652751913,34396.306756444574,1702.3230335763874,0.0,0.0,1.0
154,68,5884.917070116273,2516.854579040615,0.0,0.0,7970.039500295283,5884.917070116273,-4601.977009219625,0.0,1.0,1.0
155,68,2516.854579040615,6079.683033578665,27408.26637413271,0.0,21555.239846324366,29925.120953173326,2290.198073270294,0.0,0.0,1.0
156,68,6079.683033578665,6562.290621614208,27116.029705741345,0.0,25198.829077353057,33195.712739320006,1434.593040352741,0.0,0.0,1.0
157,68,6562.290621614208,2600.338223269404,0.0,0.0,8234.40437368645,6562.290621614208,-4272.451975341645,0.0,1.0,1.0
158,68,2600.338223269404,1596.2483094316094,0.0,0.0,6384.993237726439,2600.338223269404,-5380.903323888644,0.0,1.0,1.0
159,68,1596.2483094316094,5995.2519755154935,25714.138166342505,0.0,18984.964589132396,27310.386475774114,2330.169911126224,0.0,0.0,1.0
160,68,5995.2519755154935,5422.729390902128,25339.77529870535,0.0,24703.54500299859,31335.027274220844,1208.752880320124,0.0,0.0,1.0
161,68,5422.729390902128,6780.886211067704,24984.67954183112,0.0,21472.806335047728,30407.408932733248,2153.716386617816,0.0,0.0,1.0
162,68,6780.886211067704,6689.072974310286,24916.93675646119,0.0,23715.80418164556,31697.822967528893,1292.9458115730486,0.0,0.0,1.0
163,68,6689.072974310286,2732.922046043568,0.0,0.0,8654.253145804636,6689.072974310286,-4698.1022175379185,0.0,1.0,1.0
164,68,2732.922046043568,5568.416451706591,24022.48379954398,0.0,19742.567419687006,26755.40584558755,1444.4219741939523,0.0,0.0,1.0
165,68,5568.416451706591,5350.60961836575,23992.358526729153,0.0,21402.438473463,29560.774978435744,2807.7268866069935,0.0,0.0,1.0
166,68,5350.60961836575,6685.004883399226,23646.62279606263,0.0,21169.18213076421,28997.23241442838,1143.0454002649458,0.0,0.0,1.0
167,68,6685.004883399226,5856.164886608869,23465.60593027619,0.0,23424.659546435487,30150.610813675416,869.7863806310597,0.0,0.0,1.0
168,68,5856.164886608869,6758.351238237938,23093.299457833866,0.0,21401.445587753475,28949.464344442735,789.6675184513224,0.0,0.0,1.0
169,68,6758.351238237938,2253.6292302336806,0.0,0.0,9014.516920934726,6758.351238237938,-4509.794912930469,0.0,1.0,1.0
170,68,2253.6292302336806,5553.629391283233,22666.989701303813,0.0,17586.49307239691,24920.618931537494,1780.4964678573524,0.0,0.0,1.0
171,68,5553.629391283233,5370.638716866026,22556.394586239923,0.0,21482.55486746411,28110.023977523157,1256.8303931930204,0.0,0.0,1.0
172,68,5370.638716866026,2342.2991469320987,0.0,0.0,7417.280631951646,5370.638716866026,-4388.941062017719,0.0,1.0,1.0
173,68,2342.2991469320987,4578.854177703219,22492.958723127907,0.0,18315.416710812882,24835.257870060006,1940.9869815439051,0.0,0.0,1.0
174,68,4578.854177703219,4575.3654638486005,22387.695499296802,0.0,20843.331557532518,26966.54967700002,1547.8526556189026,0.0,0.0,1.0
175,68,4575.3654638486005,5972.2156080091445,22279.208000943036,0.0,18912.016092028964,26854.573464791636,1970.341764753528,0.0,0.0,1.0
176,68,5972.2156080091445,5312.569338981011,22024.53129505749,0.0,21250.277355924045,27996.746903066636,1433.90020816158,0.0,0.0,1.0
177,68,5312.569338981011,5018.903201209072,21883.683110726957,0.0,20075.612804836288,27196.25244970797,2101.7364436626085,0.0,0.0,1.0
178,68,5018.903201209072,5982.113558906218,21696.94024945562,0.0,18943.35960320302,26715.84345066469,1790.3702885554558,0.0,0.0,1.0
179,68,5982.113558906218,5275.081072160163,21674.775042368008,0.0,21100.324288640662,27656.888601274226,1281.4832404734007,0.0,0.0,1.0
180,68,5275.081072160163,6117.810730441943,21592.967342478907,0.0,19373.06731306615,26868.04841463907,1377.1703711309783,0.0,0.0,1.0
181,68,6117.810730441943,5209.958062646143,21616.66528306472,0.0,20839.832250584583,27734.476013506664,1684.6857002759389,0.0,0.0,1.0
182,68,5209.958062646143,6068.477011675495,21617.77745960386,0.0,19216.843870305733,26827.735522250005,1542.4146402687766,0.0,0.0,1.0
183,68,6068.477011675495,3269.5007212491273,0.0,0.0,7628.835016247967,6068.477011675495,-4829.858725821599,0.0,1.0,1.0
184,68,3269.5007212491273,5827.4213939879155,21704.125284224767,0.0,18453.501080961734,24973.626005473896,692.7035305242462,0.0,0.0,1.0
185,68,5827.4213939879155,7919.375066544268,21733.035477615562,0.0,18478.541821936626,27560.456871603477,1162.539983122584,0.0,0.0,1.0
186,68,7919.375066544268,6801.182586393243,21766.647528609697,0.0,21537.078190245265,29686.022595153965,1347.761818515457,0.0,0.0,1.0
187,68,6801.182586393243,8231.70982819123,21827.69495588585,0.0,19207.322932446208,28628.877542279093,1189.8447816416556,0.0,0.0,1.0
188,68,8231.70982819123,7105.061525318008,22037.941022144412,0.0,22499.361496840353,30269.65085033564,665.2278281772815,0.0,0.0,1.0
189,68,7105.061525318008,8431.017484581003,22277.242175793235,0.0,19672.37413068902,29382.303701111243,1278.9120858412207,0.0,0.0,1.0
190,68,8431.017484581003,7131.043183350845,22494.630573041122,0.0,22581.636747277673,30925.648057622126,1212.9681269936082,0.0,0.0,1.0
191,68,7131.043183350845,8559.937375888006,22604.906478252124,0.0,19973.187210405355,29735.94966160297,1202.8250753096072,0.0,0.0,1.0
192,68,8559.937375888006,9689.277554421245,22850.55003650747,0.0,20589.71480314515,31410.487412395476,1131.49505482908,0.0,0.0,1.0
193,68,9689.277554421245,9346.012941606346,23115.795907099575,0.0,21807.36353041482,32805.07346152082,1651.6969894996546,0.0,0.0,1.0
194,68,9346.012941606346,31728.570547492604,23336.184305823364,0.0,0.0,32682.19724742971,953.6266999371073,0.0,0.0,1.0
195,68,31728.570547492604,16103.592325247322,23516.775768938,0.0,37575.04875891042,55245.3463164306,1566.705232272856,0.0,0.0,1.0
196,68,16103.592325247322,9085.656949693006,23601.88610769699,0.0,28771.247007361188,39705.478432944314,1848.57447589012,0.0,0.0,1.0
197,68,9085.656949693006,9526.033703409139,23780.939705579505,0.0,22227.41197462133,32866.596655272515,1113.1509772420468,0.0,0.0,1.0
198,68,9526.033703409139,32313.641817204232,24075.479824804555,0.0,0.0,33601.51352821369,1287.8717110094585,0.0,0.0,1.0
199,68,32313.641817204232,16602.756355562182,24081.542347842344,0.0,38739.7648296451,56395.18416504658,1052.662979839297,0.0,0.0,1.0
200,68,16602.756355562182,12618.178660744692,24130.378337921407,0.0,26813.629654082477,40733.13469348359,1301.3263786564203,0.0,0.0,1.0
201,68,12618.178660744692,10678.322241163023,24190.989246191326,0.0,24916.085229380395,36809.16790693602,1214.7604363926002,0.0,0.0,1.0
202,68,10678.322241163023,3829.4934566831107,0.0,0.0,12126.729279496516,10678.322241163023,-5277.900495016604,0.0,1.0,1.0
203,68,3829.4934566831107,8190.9185101649855,24439.449347158938,0.0,19112.143190384977,28268.94280384205,965.8811032920858,0.0,0.0,1.0
204,68,8190.9185101649855,8764.295402817083,24560.27610092698,0.0,22536.759607243923,32751.194611091967,1450.1396010309618,0.0,0.0,1.0
205,68,8764.295402817083,10400.140893557837,24717.311919767995,0.0,22100.29939881041,33481.60732258508,981.1670302168313,0.0,0.0,1.0
206,68,10400.140893557837,4410.5787793257605,0.0,0.0,10291.350485093446,10400.140893557837,-4301.78837086137,0.0,0.0,1.0
207,68,4410.5787793257605,8840.77717757415,24899.78046602427,0.0,18786.651502345067,29310.35924535003,1682.9305654308155,0.0,0.0,1.0
208,68,8840.77717757415,4153.529350228293,0.0,0.0,9691.568483866022,8840.77717757415,-5004.320656520165,0.0,1.0,1.0
209,68,4153.529350228293,6401.35382829895,24836.990012705457,0.0,20270.953789613337,28990.519362933752,2318.2117450214646,0.0,0.0,1.0
210,68,6401.35382829895,5905.571033565393,24786.8829477379,0.0,23622.284134261576,31188.23677603685,1660.381608209882,0.0,0.0,1.0
211,68,5905.571033565393,2603.735881087545,0.0,0.0,8245.163623443892,5905.571033565393,-4943.328470966044,0.0,1.0,1.0
212,68,2603.735881087545,5058.762437723653,24663.616661802418,0.0,20235.049750894614,27267.352542889963,1973.5403542716958,0.0,0.0,1.0
213,68,5058.762437723653,1112.7610149966895,0.0,0.0,8160.247443309054,5058.762437723653,-4214.24602058209,0.0,1.0,1.0
214,68,1112.7610149966895,5295.4290721726975,24444.57969164976,0.0,18774.703074066845,25557.34070664645,1487.208560406907,0.0,0.0,1.0
215,68,5295.4290721726975,5596.171182053193,24197.978534750866,0.0,22384.684728212786,29493.407606923563,1512.5516966575851,0.0,0.0,1.0
216,68,5596.171182053193,5892.103666718512,24039.32670136675,0.0,22656.832808503957,29635.497883419943,1086.5614081974736,0.0,0.0,1.0
217,68,5892.103666718512,6466.443316763551,23660.27194278587,0.0,20477.07050308458,29552.37560950438,2608.86178965625,0.0,0.0,1.0
218,68,6466.443316763551,2131.5561831677405,0.0,0.0,8526.224732670962,6466.443316763551,-4191.337599075152,0.0,1.0,1.0
219,68,2131.5561831677405,5624.676798134067,23115.66991532008,0.0,17811.476527424544,25247.22609848782,1811.0727729292084,0.0,0.0,1.0
220,68,5624.676798134067,5514.110682980161,22893.22711052496,0.0,22056.44273192066,28517.903908659027,947.3504937582074,0.0,0.0,1.0
221,68,5514.110682980161,1893.0197193641316,0.0,0.0,7572.078877456527,5514.110682980161,-3950.9879138404976,0.0,1.0,1.0
222,68,1893.0197193641316,5624.031806732182,22788.962948912194,0.0,17809.434054651912,24681.982668276327,1248.5168068922321,0.0,0.0,1.0
223,68,5624.031806732182,5218.083793423601,22363.83926715347,0.0,20872.335173694406,27987.871073885653,1897.452106767647,0.0,0.0,1.0
224,68,5218.083793423601,6293.632323078833,22059.48012589429,0.0,19929.835689749634,27277.56391931789,1054.0959064894232,0.0,0.0,1.0
225,68,6293.632323078833,5957.608656964985,21945.06444229995,0.0,21122.430692875867,28238.696765378783,1158.6574155379312,0.0,0.0,1.0
226,68,5957.608656964985,2263.1539362395624,0.0,0.0,7166.65413142528,5957.608656964985,-3472.1994106998573,0.0,1.0,1.0
227,68,2263.1539362395624,5060.7888955906565,21442.62192157043,0.0,17942.796993457792,23705.775857809993,702.1899687615442,0.0,0.0,1.0
228,68,5060.7888955906565,5085.445547068441,21167.02863117389,0.0,20341.782188273773,26227.817526764546,800.5897914223315,0.0,0.0,1.0
229,68,5085.445547068441,5946.1307143622325,21095.150238481983,0.0,18829.413928813745,26180.595785550424,1405.0511423744465,0.0,0.0,1.0
230,68,5946.1307143622325,1962.31689321067,0.0,0.0,7849.267572842683,5946.1307143622325,-3865.4537516911205,0.0,1.0,1.0
231,68,1962.31689321067,5086.390322685607,20969.731445674955,0.0,16106.902688504428,22932.048338885626,1738.7553276955914,0.0,0.0,1.0
232,68,5086.390322685607,4922.413843386905,20864.461805438026,0.0,19689.655373547634,25950.85212812363,1338.7829111890933,0.0,0.0,1.0
233,68,4922.413843386905,5795.308299049069,20722.806498575923,0.0,18351.809613655383,25645.220341962828,1498.1024292583752,0.0,0.0,1.0
234,68,5795.308299049069,1794.0524495592263,0.0,0.0,7176.209798236908,5795.308299049069,-3174.9539487470647,0.0,1.0,1.0
235,68,1794.0524495592263,4966.06194600056,20101.91341856814,0.0,15725.862829001775,21895.965868127365,1204.0410931250299,0.0,0.0,1.0
236,68,4966.06194600056,4753.0341374292475,19831.024830598413,0.0,19012.13654971699,24797.086776598975,1031.9160894527377,0.0,0.0,1.0
237,68,4753.0341374292475,4708.773508822767,19631.91566703628,0.0,18835.094035291073,24384.949804465527,841.0822603516863,0.0,0.0,1.0
238,68,4708.773508822767,5447.94146399977,19552.32252054342,0.0,17251.814635999275,24261.09602936619,1561.3399293671428,0.0,0.0,1.0
239,68,5447.94146399977,1846.8703476892751,0.0,0.0,7387.481390757102,5447.94146399977,-3786.410274446607,0.0,1.0,1.0
240,68,1846.8703476892751,4733.057118863329,19258.191260797088,0.0,14988.01420973388,21105.061608486365,1383.9902798891562,0.0,0.0,1.0
1,69,5011.73130835604,5011.73130835604,25492.007011523474,0.0,20046.925233424176,30503.738319879514,5445.081778099298,0.0,0.0,1.0
2,69,5011.73130835604,6985.13588768067,25232.22909639535,0.0,22119.596977655452,30243.96040475139,1139.2275394152675,0.0,0.0,1.0
3,69,6985.13588768067,6206.226322290233,25182.762884258245,0.0,24824.905289160935,32167.898771938915,1136.7671604877469,0.0,0.0,1.0
4,69,6206.226322290233,2648.097898376018,0.0,0.0,8385.643344857388,6206.226322290233,-4827.514920943173,0.0,1.0,1.0
5,69,2648.097898376018,5162.248794855634,25137.939323624152,0.0,20648.995179422534,27786.03722200017,1974.793247722002,0.0,0.0,1.0
6,69,5162.248794855634,3430.074624939385,25136.199793896933,0.0,25153.88058288881,30298.448588752566,1714.4933809243703,0.0,0.0,1.0
7,69,3430.074624939385,1947.2597905134644,0.0,0.0,6166.322669959306,3430.074624939385,-4683.507835533385,0.0,1.0,1.0
8,69,1947.2597905134644,7548.4436390041155,25128.996936411833,0.0,17613.03515767627,27076.256726925298,1914.7779302449126,0.0,0.0,1.0
9,69,7548.4436390041155,6113.568993457127,25075.54552876727,0.0,24454.275973828524,32623.989167771386,2056.1442004857345,0.0,0.0,1.0
10,69,6113.568993457127,5758.8976585387645,25021.879813571944,0.0,23035.590634155073,31135.44880702907,2340.9605143352346,0.0,0.0,1.0
11,69,5758.8976585387645,2234.8133859095233,0.0,0.0,8939.253543638095,5758.8976585387645,-5415.169271008854,0.0,1.0,1.0
12,69,2234.8133859095233,26340.90892753011,25040.965139703476,0.0,0.0,27275.778525613,934.8695980828925,0.0,0.0,1.0
13,69,26340.90892753011,14998.927132700963,25074.158837529114,0.0,34997.496642968916,51415.067765059226,1418.6439893893476,0.0,0.0,1.0
14,69,14998.927132700963,9342.528449590565,25164.369794098904,0.0,29584.673423703454,40163.29692679987,1236.095053505851,0.0,0.0,1.0
15,69,9342.528449590565,10019.438335433038,25170.08853686002,0.0,23378.68944934376,34512.61698645059,1114.4892016737867,0.0,0.0,1.0
16,69,10019.438335433038,34052.766539981225,25351.676828941178,0.0,0.0,35371.11516437422,1318.3486243929947,0.0,0.0,1.0
17,69,34052.766539981225,11810.787714202244,0.0,0.0,27558.504666471916,34052.766539981225,-5316.525840692935,0.0,0.0,1.0
18,69,11810.787714202244,36613.12061468401,25454.335694320816,0.0,0.0,37265.12340852306,652.0027938390485,0.0,0.0,1.0
19,69,36613.12061468401,12605.58934221507,0.0,0.0,29413.041798501843,36613.12061468401,-5405.5105260329,0.0,0.0,1.0
20,69,12605.58934221507,11778.85040832821,25721.28092543609,0.0,25030.057117697448,38326.87026765116,1517.9627416255025,0.0,0.0,1.0
21,69,11778.85040832821,10923.346733134695,25836.00102560281,0.0,25487.809043980957,37614.85143393102,1203.6956568153691,0.0,0.0,1.0
22,69,10923.346733134695,8455.958394144589,26064.128574734958,0.0,26777.20158145787,36987.47530786965,1754.3153322671933,0.0,0.0,1.0
23,69,8455.958394144589,10137.67585354709,26314.39875448567,0.0,23654.57699160989,34770.35714863026,978.1043034732793,0.0,0.0,1.0
24,69,10137.67585354709,4056.089174996212,0.0,0.0,12470.17707523107,10137.67585354709,-6388.590396680191,0.0,1.0,1.0
25,69,4056.089174996212,8901.133011953101,26551.556717999632,0.0,20769.310361223914,30607.645892995846,937.2025198188312,0.0,0.0,1.0
26,69,8901.133011953101,8273.21359200271,26607.60696382227,0.0,26198.509708008587,35508.739975775374,1037.0166757640764,0.0,0.0,1.0
27,69,8273.21359200271,10092.347975240522,26777.068997971306,0.0,23548.811942227887,35050.28258997401,1409.122672505604,0.0,0.0,1.0
28,69,10092.347975240522,8432.42956879396,27067.519513800722,0.0,26702.693634514202,37159.867489041244,2024.7442857330825,0.0,0.0,1.0
29,69,8432.42956879396,10301.64780249555,27165.208584695538,0.0,24037.17820582296,35597.6381534895,1258.8121451709885,0.0,0.0,1.0
30,69,10301.64780249555,16220.427268241074,0.0,0.0,0.0,10301.64780249555,-5918.779465745523,0.0,0.0,1.0
31,69,16220.427268241074,12662.923231746357,27393.14922029822,0.0,29546.82087407484,43613.57648853929,1403.8323827180939,0.0,0.0,1.0
32,69,12662.923231746357,11479.732639043385,27424.088773221734,0.0,26786.04282443458,40087.01200496809,1821.2365414901287,0.0,0.0,1.0
33,69,11479.732639043385,8843.195112376314,27491.97237946887,0.0,28003.451189191663,38971.70501851225,2125.0587169442733,0.0,0.0,1.0
34,69,8843.195112376314,10597.529602094884,27529.36823986595,0.0,24727.569071554743,36372.563352242265,1047.464678592638,0.0,0.0,1.0
35,69,10597.529602094884,11761.048976357357,27580.09644743183,0.0,24992.229074759387,38177.62604952672,1424.3479984099758,0.0,0.0,1.0
36,69,11761.048976357357,11275.02347317776,27620.424183881365,0.0,26308.388104081452,39381.47316023872,1798.061582979506,0.0,0.0,1.0
37,69,11275.02347317776,11903.17780671033,27652.217176316914,0.0,25294.252839259454,38927.24064949468,1729.8100035248935,0.0,0.0,1.0
38,69,11903.17780671033,11391.698941030212,27661.178559678552,0.0,26580.630862403836,39564.35636638888,1592.0265629548303,0.0,0.0,1.0
39,69,11391.698941030212,9116.956906386738,27634.34733164034,0.0,28870.363536891346,39026.04627267055,1038.7258293924679,0.0,0.0,1.0
40,69,9116.956906386738,2860.2535224534004,0.0,0.0,11441.014089813603,9116.956906386738,-5184.310705880265,0.0,1.0,1.0
41,69,2860.2535224534004,6062.091077621146,27607.25976419903,0.0,21492.868366111335,30467.51328665243,2912.553842919948,0.0,0.0,1.0
42,69,6062.091077621146,6379.771602122033,27497.752604608904,0.0,25519.086408488132,33559.84368223005,1660.9856716198847,0.0,0.0,1.0
43,69,6379.771602122033,2314.2057264957275,0.0,0.0,9256.822905982912,6379.771602122033,-5191.257030356606,0.0,1.0,1.0
